expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std,drug2.conc.original,bliss,loewe_pervia,CI,loewe
HTS015,2017-06-02,PC9c1-D1a,93964,D06,PC9c1-D1a_D06,PC9c1,4.1,ly294002,1.23e-07,M,osimertinib,1.9957259546787767e-08,M,90,2,2017-06-02 15:07:51,92,0.396451047847,0.037024719593800014,2e-09,0.10628654548482808,,0.3316316514924183,0.4277526393824788
HTS015,2017-06-02,PC9c1-D1a,93964,D07,PC9c1-D1a_D07,PC9c1,4.1,ly294002,4.11e-08,M,osimertinib,1.9957259546787767e-08,M,80,0,2017-06-02 15:07:51,80,0.473380176186,0.044209161206,2e-09,-0.04669831110147521,,0.8124923800035022,1.2289019240756438
HTS015,2017-06-02,PC9c1-D1a,93964,D08,PC9c1-D1a_D08,PC9c1,4.1,ly294002,0.0,M,osimertinib,1.9957259546787767e-08,M,71,1,2017-06-02 15:07:51,72,0.444896136759,0.041549025538800015,2e-09,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,D09,PC9c1-D1a_D09,PC9c1,4.1,quercetin,1e-05,M,osimertinib,1.9957259546787767e-08,M,83,0,2017-06-02 15:07:51,83,0.486150936432,0.0454018275381,2e-09,-0.010745017875801899,,0.941754554936507,
HTS015,2017-06-02,PC9c1-D1a,93964,D10,PC9c1-D1a_D10,PC9c1,4.1,quercetin,3.1e-06,M,osimertinib,1.9957259546787767e-08,M,76,0,2017-06-02 15:07:51,76,0.44452497274,0.0415143623848,2e-09,0.040922129832570764,,0.5830749424529472,
HTS015,2017-06-02,PC9c1-D1a,93964,D11,PC9c1-D1a_D11,PC9c1,4.1,quercetin,1.11e-06,M,osimertinib,1.9957259546787767e-08,M,72,0,2017-06-02 15:07:51,72,0.507459398004,0.0473918331617,2e-09,-0.06938530653838398,,1.1998496447140343,
HTS015,2017-06-02,PC9c1-D1a,93964,D12,PC9c1-D1a_D12,PC9c1,4.1,quercetin,3.7e-07,M,osimertinib,1.9957259546787767e-08,M,82,1,2017-06-02 15:07:51,83,0.414294639761,0.0386911396746,2e-09,-0.005092618249513126,,0.4096815699282577,
HTS015,2017-06-02,PC9c1-D1a,93964,D13,PC9c1-D1a_D13,PC9c1,4.1,quercetin,1.23e-07,M,osimertinib,1.9957259546787767e-08,M,64,0,2017-06-02 15:07:51,64,0.447848363651,0.0418247351716,2e-09,-0.027231837703223183,,0.6056994914679392,
HTS015,2017-06-02,PC9c1-D1a,93964,D14,PC9c1-D1a_D14,PC9c1,4.1,quercetin,4.11e-08,M,osimertinib,1.9957259546787767e-08,M,73,2,2017-06-02 15:07:51,75,0.472379752434,0.0441157312376,2e-09,0.008858115162698299,,0.8031661645926728,
HTS015,2017-06-02,PC9c1-D1a,93964,D15,PC9c1-D1a_D15,PC9c1,4.1,quercetin,0.0,M,osimertinib,1.9957259546787767e-08,M,80,3,2017-06-02 15:07:51,83,0.4803145678190001,0.044856766773300014,2e-09,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,D16,PC9c1-D1a_D16,PC9c1,4.1,tyrphostinag370,1e-05,M,osimertinib,1.9957259546787767e-08,M,63,0,2017-06-02 15:07:51,63,0.494120362202,0.0461460953514,2e-09,0.02626607216493665,,351583.29956894915,
HTS015,2017-06-02,PC9c1-D1a,93964,D17,PC9c1-D1a_D17,PC9c1,4.1,tyrphostinag370,3.1e-06,M,osimertinib,1.9957259546787767e-08,M,64,0,2017-06-02 15:07:51,64,0.410631736583,0.038349059703300006,2e-09,0.07427823132312406,,317893.5666254051,
HTS015,2017-06-02,PC9c1-D1a,93964,D18,PC9c1-D1a_D18,PC9c1,4.1,tyrphostinag370,1.11e-06,M,osimertinib,1.9957259546787767e-08,M,58,2,2017-06-02 15:07:51,60,0.450595574381,0.0420812982644,2e-09,0.028324988811050167,,67892.1449828168,
HTS015,2017-06-02,PC9c1-D1a,93964,D19,PC9c1-D1a_D19,PC9c1,4.1,tyrphostinag370,3.7e-07,M,osimertinib,1.9957259546787767e-08,M,82,0,2017-06-02 15:07:51,82,0.535319782582,0.0499937254568,2e-09,-0.036993440819831136,,7712.916713681733,
HTS015,2017-06-02,PC9c1-D1a,93964,D20,PC9c1-D1a_D20,PC9c1,4.1,tyrphostinag370,1.23e-07,M,osimertinib,1.9957259546787767e-08,M,65,0,2017-06-02 15:07:51,65,0.488892197692,0.0456578350075,2e-09,-0.06137598185235882,,4621.783707828119,
HTS015,2017-06-02,PC9c1-D1a,93964,D21,PC9c1-D1a_D21,PC9c1,4.1,tyrphostinag370,4.11e-08,M,osimertinib,1.9957259546787767e-08,M,86,0,2017-06-02 15:07:51,86,0.508998488033,0.0475355693861,2e-09,-0.017001523969301657,,1197.8708613122917,
HTS015,2017-06-02,PC9c1-D1a,93964,D22,PC9c1-D1a_D22,PC9c1,4.1,tyrphostinag370,0.0,M,osimertinib,1.9957259546787767e-08,M,59,0,2017-06-02 15:07:51,59,0.49136715904,0.0458889726231,2e-09,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,D23,PC9c1-D1a_D23,PC9c1,4.1,control,0.0,M,control,0.0,M,85,0,2017-06-02 15:07:51,85,0.995985819367,0.0930155081737,0.0,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,E02,PC9c1-D1a_E02,PC9c1,4.1,ly294002,1e-05,M,osimertinib,1.1633309562560787e-07,M,127,1,2017-06-02 15:07:51,128,0.193237969417,0.018046570116,2e-08,0.02299026461672729,,0.10838157373270609,
HTS015,2017-06-02,PC9c1-D1a,93964,E03,PC9c1-D1a_E03,PC9c1,4.1,ly294002,3.1e-06,M,osimertinib,1.1633309562560787e-07,M,114,1,2017-06-02 15:07:51,115,0.35397656621,0.0330580110152,2e-08,-0.006861056256586728,,1.1521207184100826,1.2660209343285325
HTS015,2017-06-02,PC9c1-D1a,93964,E04,PC9c1-D1a_E04,PC9c1,4.1,ly294002,1.11e-06,M,osimertinib,1.1633309562560787e-07,M,142,4,2017-06-02 15:07:51,146,0.261580432845,0.0244290997083,2e-08,0.10844831651421716,,0.33121110486504446,
HTS015,2017-06-02,PC9c1-D1a,93964,E05,PC9c1-D1a_E05,PC9c1,4.1,ly294002,3.7e-07,M,osimertinib,1.1633309562560787e-07,M,101,3,2017-06-02 15:07:51,104,0.3859053835670001,0.0360398558508,2e-08,-0.059829918654057346,,1.703234287809011,2.065671019448815
HTS015,2017-06-02,PC9c1-D1a,93964,E06,PC9c1-D1a_E06,PC9c1,4.1,ly294002,1.23e-07,M,osimertinib,1.1633309562560787e-07,M,97,1,2017-06-02 15:07:51,98,0.339280067593,0.0316854992177,2e-08,0.02126892030893557,,0.9564957269998112,0.7592452460274727
HTS015,2017-06-02,PC9c1-D1a,93964,E07,PC9c1-D1a_E07,PC9c1,4.1,ly294002,4.11e-08,M,osimertinib,1.1633309562560787e-07,M,127,2,2017-06-02 15:07:51,129,0.33459865602,0.031248300346,2e-08,-0.028594655816269687,,0.9008999519225199,0.6641003004089618
HTS015,2017-06-02,PC9c1-D1a,93964,E08,PC9c1-D1a_E08,PC9c1,4.1,ly294002,0.0,M,osimertinib,1.1633309562560787e-07,M,128,0,2017-06-02 15:07:51,128,0.330602668176,0.0308751134665,2e-08,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,E09,PC9c1-D1a_E09,PC9c1,4.1,quercetin,1e-05,M,osimertinib,1.1633309562560787e-07,M,134,1,2017-06-02 15:07:51,135,0.343358323354,0.0320663691304,2e-08,-0.002410828972191803,,1.0074544962097705,
HTS015,2017-06-02,PC9c1-D1a,93964,E10,PC9c1-D1a_E10,PC9c1,4.1,quercetin,3.1e-06,M,osimertinib,1.1633309562560787e-07,M,108,0,2017-06-02 15:07:51,108,0.332484729736,0.0310508799373,2e-08,0.015664013930642706,,0.876773287599789,
HTS015,2017-06-02,PC9c1-D1a,93964,E11,PC9c1-D1a_E11,PC9c1,4.1,quercetin,1.11e-06,M,osimertinib,1.1633309562560787e-07,M,127,0,2017-06-02 15:07:51,127,0.3264936526,0.0304913708825,2e-08,-0.012319474263318586,,0.8113938389036351,
HTS015,2017-06-02,PC9c1-D1a,93964,E12,PC9c1-D1a_E12,PC9c1,4.1,quercetin,3.7e-07,M,osimertinib,1.1633309562560787e-07,M,111,1,2017-06-02 15:07:51,112,0.338374638885,0.0316009408739,2e-08,-0.04490668132565406,,0.9454938316988669,
HTS015,2017-06-02,PC9c1-D1a,93964,E13,PC9c1-D1a_E13,PC9c1,4.1,quercetin,1.23e-07,M,osimertinib,1.1633309562560787e-07,M,127,0,2017-06-02 15:07:51,127,0.33271163318,0.0310720705393,2e-08,-0.031057520305250608,,0.879311299450315,
HTS015,2017-06-02,PC9c1-D1a,93964,E14,PC9c1-D1a_E14,PC9c1,4.1,quercetin,4.11e-08,M,osimertinib,1.1633309562560787e-07,M,119,0,2017-06-02 15:07:51,119,0.349309295653,0.0326221327785,2e-08,-0.004179294627690955,,1.0859109945948346,
HTS015,2017-06-02,PC9c1-D1a,93964,E15,PC9c1-D1a_E15,PC9c1,4.1,quercetin,0.0,M,osimertinib,1.1633309562560787e-07,M,129,3,2017-06-02 15:07:51,132,0.350924600623,0.0327729867462,2e-08,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,E16,PC9c1-D1a_E16,PC9c1,4.1,tyrphostinag370,1e-05,M,osimertinib,1.1633309562560787e-07,M,141,4,2017-06-02 15:07:51,145,0.370288114473,0.0345813529356,2e-08,0.0029181162077752676,,1755262.283433073,
HTS015,2017-06-02,PC9c1-D1a,93964,E17,PC9c1-D1a_E17,PC9c1,4.1,tyrphostinag370,3.1e-06,M,osimertinib,1.1633309562560787e-07,M,105,0,2017-06-02 15:07:51,105,0.385002991991,0.0359555811459,2e-08,-0.037239465906895586,,446212.02340157214,
HTS015,2017-06-02,PC9c1-D1a,93964,E18,PC9c1-D1a_E18,PC9c1,4.1,tyrphostinag370,1.11e-06,M,osimertinib,1.1633309562560787e-07,M,177,3,2017-06-02 15:07:51,180,0.299888191747,0.0280066764087,2e-08,0.04357990499894254,,531715.9569327255,
HTS015,2017-06-02,PC9c1-D1a,93964,E19,PC9c1-D1a_E19,PC9c1,4.1,tyrphostinag370,3.7e-07,M,osimertinib,1.1633309562560787e-07,M,128,1,2017-06-02 15:07:51,129,0.326795577615,0.0305195677787,2e-08,0.030589787136574287,,119231.04072160924,
HTS015,2017-06-02,PC9c1-D1a,93964,E20,PC9c1-D1a_E20,PC9c1,4.1,tyrphostinag370,1.23e-07,M,osimertinib,1.1633309562560787e-07,M,123,0,2017-06-02 15:07:51,123,0.343566998295,0.0320858573653,2e-08,-0.0369646256514472,,31226.070213201914,
HTS015,2017-06-02,PC9c1-D1a,93964,E21,PC9c1-D1a_E21,PC9c1,4.1,tyrphostinag370,4.11e-08,M,osimertinib,1.1633309562560787e-07,M,102,1,2017-06-02 15:07:51,103,0.350063174778,0.0326925378472,2e-08,0.002782941758399826,,9528.570464972938,
HTS015,2017-06-02,PC9c1-D1a,93964,E22,PC9c1-D1a_E22,PC9c1,4.1,tyrphostinag370,0.0,M,osimertinib,1.1633309562560787e-07,M,125,1,2017-06-02 15:07:51,126,0.332084201299,0.0310134744287,2e-08,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,E23,PC9c1-D1a_E23,PC9c1,4.1,control,0.0,M,control,0.0,M,98,1,2017-06-02 15:07:51,99,1.0286718505,0.0960680695023,0.0,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,F02,PC9c1-D1a_F02,PC9c1,4.1,ly294002,1e-05,M,osimertinib,1.4378184515933707e-07,M,61,0,2017-06-02 15:07:51,61,0.349374619558,0.0326282334038,2e-07,-0.13639799084769494,,1.3456459216328214,1.795645932027037
HTS015,2017-06-02,PC9c1-D1a,93964,F03,PC9c1-D1a_F03,PC9c1,4.1,ly294002,3.1e-06,M,osimertinib,1.4378184515933707e-07,M,87,1,2017-06-02 15:07:51,88,0.363458409884,0.0339435241325,2e-07,-0.02156276700784776,,1.6017436825897733,1.8307579009247068
HTS015,2017-06-02,PC9c1-D1a,93964,F04,PC9c1-D1a_F04,PC9c1,4.1,ly294002,1.11e-06,M,osimertinib,1.4378184515933707e-07,M,115,0,2017-06-02 15:07:51,115,0.339889369353,0.0317424021491,2e-07,0.02457494732880816,,1.1915894901524204,1.0096237370204122
HTS015,2017-06-02,PC9c1-D1a,93964,F05,PC9c1-D1a_F05,PC9c1,4.1,ly294002,3.7e-07,M,osimertinib,1.4378184515933707e-07,M,106,0,2017-06-02 15:07:51,106,0.31121133631,0.029064149341700006,2e-07,0.009960658330957273,,0.8202304545705089,0.3941898660158137
HTS015,2017-06-02,PC9c1-D1a,93964,F06,PC9c1-D1a_F06,PC9c1,4.1,ly294002,1.23e-07,M,osimertinib,1.4378184515933707e-07,M,138,0,2017-06-02 15:07:51,138,0.31139628631,0.0290814218951,2e-07,0.04373082403900891,,0.8222232213620534,0.3834147634956112
HTS015,2017-06-02,PC9c1-D1a,93964,F07,PC9c1-D1a_F07,PC9c1,4.1,ly294002,4.11e-08,M,osimertinib,1.4378184515933707e-07,M,98,0,2017-06-02 15:07:51,98,0.33128095145500003,0.0309384586092,2e-07,-0.029878590072848155,,1.0669445601487713,0.7458622446665432
HTS015,2017-06-02,PC9c1-D1a,93964,F08,PC9c1-D1a_F08,PC9c1,4.1,ly294002,0.0,M,osimertinib,1.4378184515933707e-07,M,140,0,2017-06-02 15:07:51,140,0.29738539772,0.0277729394882,2e-07,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,F09,PC9c1-D1a_F09,PC9c1,4.1,quercetin,1e-05,M,osimertinib,1.4378184515933707e-07,M,130,1,2017-06-02 15:07:51,131,0.302347948872,0.0282363940959,2e-07,0.03347243205631517,,0.7281594185439928,
HTS015,2017-06-02,PC9c1-D1a,93964,F10,PC9c1-D1a_F10,PC9c1,4.1,quercetin,3.1e-06,M,osimertinib,1.4378184515933707e-07,M,100,1,2017-06-02 15:07:51,101,0.336511883709,0.0314269774339,2e-07,0.006401455278378487,,1.1411208356191513,
HTS015,2017-06-02,PC9c1-D1a,93964,F11,PC9c1-D1a_F11,PC9c1,4.1,quercetin,1.11e-06,M,osimertinib,1.4378184515933707e-07,M,107,1,2017-06-02 15:07:51,108,0.355065732672,0.0331597287003,2e-07,-0.04561605497847704,,1.44246197204927,
HTS015,2017-06-02,PC9c1-D1a,93964,F12,PC9c1-D1a_F12,PC9c1,4.1,quercetin,3.7e-07,M,osimertinib,1.4378184515933707e-07,M,102,1,2017-06-02 15:07:51,103,0.33894748,0.0316544387313,2e-07,-0.04989264627398743,,1.177151956263057,
HTS015,2017-06-02,PC9c1-D1a,93964,F13,PC9c1-D1a_F13,PC9c1,4.1,quercetin,1.23e-07,M,osimertinib,1.4378184515933707e-07,M,116,1,2017-06-02 15:07:51,117,0.364349601283,0.0340267528486,2e-07,-0.06723171432545783,,1.6185079505664262,
HTS015,2017-06-02,PC9c1-D1a,93964,F14,PC9c1-D1a_F14,PC9c1,4.1,quercetin,4.11e-08,M,osimertinib,1.4378184515933707e-07,M,116,0,2017-06-02 15:07:51,116,0.336678104836,0.0314425008904,2e-07,0.0032618868752081753,,1.143521087394698,
HTS015,2017-06-02,PC9c1-D1a,93964,F15,PC9c1-D1a_F15,PC9c1,4.1,quercetin,0.0,M,osimertinib,1.4378184515933707e-07,M,109,1,2017-06-02 15:07:51,110,0.356695502476,0.0333119335446,2e-07,,,,
HTS015,2017-06-02,PC9c1-D1a,93964,F16,PC9c1-D1a_F16,PC9c1,4.1,tyrphostinag370,1e-05,M,osimertinib,1.4378184515933707e-07,M,126,0,2017-06-02 15:07:51,126,0.314043273243,0.0293286250478,2e-07,0.05355074230852119,,3879555.520838476,
HTS015,2017-06-02,PC9c1-D1a,93964,F17,PC9c1-D1a_F17,PC9c1,4.1,tyrphostinag370,3.1e-06,M,osimertinib,1.4378184515933707e-07,M,129,1,2017-06-02 15:07:51,130,0.334797079399,0.0312668311835,2e-07,0.007736834845742224,,890852.170758367,
