expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std,bliss,loewe_pervia,CI,loewe
HTS018,2017-07-28,PC9c1-O1a,95633,I03,PC9c1-O1a_I03,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,4e-06,M,33,0,2017-07-27 22:31:34,33,0.0,0.189665880339,0.0129702793517,0.0665274458417,,0.174254994969,
HTS018,2017-07-28,PC9c1-O1a,95633,J03,PC9c1-O1a_J03,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,4e-06,M,26,0,2017-07-27 22:31:34,26,0.0,0.224598105291,0.0153591155261,-0.0226470101878,,0.0800832023934,
HTS018,2017-07-28,PC9c1-O1a,95633,K03,PC9c1-O1a_K03,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,4e-06,M,36,0,2017-07-27 22:31:34,36,0.0,0.242296477441,0.0165694166643,0.0865021764723,,0.025498154644,
HTS018,2017-07-28,PC9c1-O1a,95633,L03,PC9c1-O1a_L03,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,4e-06,M,45,0,2017-07-27 22:31:34,45,0.0,0.258507800126,0.0176780260964,0.158720119016,,0.00843096516435,
HTS018,2017-07-28,PC9c1-O1a,95633,M03,PC9c1-O1a_M03,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,4e-06,M,47,0,2017-07-27 22:31:34,47,0.0,0.378744681282,0.0259004113466,0.129831827714,,0.0104713378195,
HTS018,2017-07-28,PC9c1-O1a,95633,N03,PC9c1-O1a_N03,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,4e-06,M,45,0,2017-07-27 22:31:34,45,0.0,0.447175007942,0.0305800113428,0.0841306949074,,0.00609146735914,
HTS018,2017-07-28,PC9c1-O1a,95633,O03,PC9c1-O1a_O03,PC9c1,-16.5,osimertinib,0.0,M,everolimus,4e-06,M,22,0,2017-07-27 22:31:34,22,0.0,0.590557265225,0.0403851904699,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O04,PC9c1-O1a_O04,PC9c1,-16.5,osimertinib,0.0,M,everolimus,1e-06,M,51,0,2017-07-27 22:31:34,51,0.0,0.55206307296,0.0377527695717,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N04,PC9c1-O1a_N04,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,1e-06,M,28,0,2017-07-27 22:31:34,28,0.0,0.341990703863,0.0233869948399,0.154682991083,,0.00170204965088,
HTS018,2017-07-28,PC9c1-O1a,95633,M04,PC9c1-O1a_M04,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,1e-06,M,42,0,2017-07-27 22:31:34,42,0.0,0.465954191851,0.0318642236685,0.00947186236004,,0.0293849916563,
HTS018,2017-07-28,PC9c1-O1a,95633,L04,PC9c1-O1a_L04,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,1e-06,M,41,0,2017-07-27 22:31:34,41,0.0,0.479310012445,0.0327775599194,-0.0892781887263,,0.136456832264,
HTS018,2017-07-28,PC9c1-O1a,95633,K04,PC9c1-O1a_K04,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,1e-06,M,40,0,2017-07-27 22:31:34,40,0.0,0.247608600145,0.0169326855627,0.0597580278743,,0.027678706752,
HTS018,2017-07-28,PC9c1-O1a,95633,J04,PC9c1-O1a_J04,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,1e-06,M,45,0,2017-07-27 22:31:34,45,0.0,0.211859063962,0.0144879576541,-0.023071712226,,0.0646957044315,
HTS018,2017-07-28,PC9c1-O1a,95633,I04,PC9c1-O1a_I04,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,1e-06,M,37,0,2017-07-27 22:31:34,37,0.0,0.21191328277,0.014491665401,0.0275806380596,,0.259022970409,
HTS018,2017-07-28,PC9c1-O1a,95633,H04,PC9c1-O1a_H04,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,1e-07,M,41,0,2017-07-27 22:31:34,41,0.0,0.904479735312,0.0618527423803,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G04,PC9c1-O1a_G04,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,1e-07,M,39,0,2017-07-27 22:31:34,39,0.0,0.79675296385,0.0544858595386,0.0169788616316,,1.75171877682,0.674499044322
HTS018,2017-07-28,PC9c1-O1a,95633,F04,PC9c1-O1a_F04,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,1e-07,M,41,0,2017-07-27 22:31:34,41,0.0,0.862675882849,0.0589939907511,-0.0837554066657,,13.2217600617,3.98462460511
HTS018,2017-07-28,PC9c1-O1a,95633,E04,PC9c1-O1a_E04,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,1e-07,M,37,0,2017-07-27 22:31:34,37,0.0,0.724828950923,0.04956734421,-0.0858152259353,,3.08449048967,2.82438688834
HTS018,2017-07-28,PC9c1-O1a,95633,D04,PC9c1-O1a_D04,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,1e-07,M,37,0,2017-07-27 22:31:34,37,0.0,0.57805486872,0.0395302155269,-0.0744767451841,,1.67816551525,2.50153120711
HTS018,2017-07-28,PC9c1-O1a,95633,C04,PC9c1-O1a_C04,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,1e-07,M,46,0,2017-07-27 22:31:34,46,0.0,0.38264573487,0.0261671844463,-0.0733435150839,,0.708280253723,0.993062230448
HTS018,2017-07-28,PC9c1-O1a,95633,B04,PC9c1-O1a_B04,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,1e-07,M,33,0,2017-07-27 22:31:34,33,0.0,0.376312722674,0.0257341021377,0.016065265876,,2.61093147701,3.10897699241
HTS018,2017-07-28,PC9c1-O1a,95633,B05,PC9c1-O1a_B05,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,2.5e-08,M,29,0,2017-07-27 22:31:34,29,0.0,0.335216089218,0.0229237135987,0.0550440800105,,1.56173807983,1.1960731176
HTS018,2017-07-28,PC9c1-O1a,95633,C05,PC9c1-O1a_C05,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,2.5e-08,M,49,0,2017-07-27 22:31:34,49,0.0,0.310088447758,0.0212053627356,-0.00245565448504,,0.281407543686,0.161322930111
HTS018,2017-07-28,PC9c1-O1a,95633,D05,PC9c1-O1a_D05,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,2.5e-08,M,34,0,2017-07-27 22:31:34,34,0.0,0.524916493063,0.0358963538364,-0.0240563799941,,0.887301152533,1.37061459384
HTS018,2017-07-28,PC9c1-O1a,95633,E05,PC9c1-O1a_E05,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,2.5e-08,M,37,0,2017-07-27 22:31:34,37,0.0,0.622690617924,0.0425826260881,0.0128740970454,,0.737917237896,0.976339909584
HTS018,2017-07-28,PC9c1-O1a,95633,F05,PC9c1-O1a_F05,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,2.5e-08,M,52,0,2017-07-27 22:31:34,52,0.0,0.695945496741,0.0475921525271,0.0787708373077,,0.517739060042,0.541609481665
HTS018,2017-07-28,PC9c1-O1a,95633,G05,PC9c1-O1a_G05,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,2.5e-08,M,48,0,2017-07-27 22:31:34,48,0.0,0.732507081119,0.0500924122579,0.0768327115963,,0.298021043157,0.246388705271
HTS018,2017-07-28,PC9c1-O1a,95633,H05,PC9c1-O1a_H05,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,2.5e-08,M,42,0,2017-07-27 22:31:34,42,0.0,0.899597900155,0.0615188986461,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I05,PC9c1-O1a_I05,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,2.5e-07,M,43,0,2017-07-27 22:31:34,43,0.0,0.254156234366,0.0173804447738,-0.0438682216011,,0.509591312492,
HTS018,2017-07-28,PC9c1-O1a,95633,J05,PC9c1-O1a_J05,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,2.5e-07,M,50,0,2017-07-27 22:31:34,50,0.0,0.22655647607,0.0154930384859,-0.060791445817,,0.082689538106,
HTS018,2017-07-28,PC9c1-O1a,95633,K05,PC9c1-O1a_K05,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,2.5e-07,M,37,0,2017-07-27 22:31:34,37,0.0,0.273832206395,0.0187259838516,-0.00394845664241,,0.0408376476965,
HTS018,2017-07-28,PC9c1-O1a,95633,L05,PC9c1-O1a_L05,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,2.5e-07,M,37,0,2017-07-27 22:31:34,37,0.0,0.298205594304,0.0203927551726,0.0442624601701,,0.0148386463427,
HTS018,2017-07-28,PC9c1-O1a,95633,M05,PC9c1-O1a_M05,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,2.5e-07,M,43,0,2017-07-27 22:31:34,43,0.0,0.43958658391,0.0300610778406,-0.0221379914347,,0.0215151878268,
HTS018,2017-07-28,PC9c1-O1a,95633,N05,PC9c1-O1a_N05,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,2.5e-07,M,39,0,2017-07-27 22:31:34,39,0.0,0.3075120463,0.0210291758191,0.128593070443,,0.00108581238581,
HTS018,2017-07-28,PC9c1-O1a,95633,O05,PC9c1-O1a_O05,PC9c1,-16.5,osimertinib,0.0,M,everolimus,2.5e-07,M,40,0,2017-07-27 22:31:34,40,0.0,0.484739846972,0.0331488785272,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O06,PC9c1-O1a_O06,PC9c1,-16.5,osimertinib,0.0,M,everolimus,6.3e-08,M,29,0,2017-07-27 22:31:34,29,0.0,0.539416202998,0.0368879148279,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N06,PC9c1-O1a_N06,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,6.3e-08,M,37,0,2017-07-27 22:31:34,37,0.0,0.339755886737,0.0232341671284,0.145539819096,,0.00165436378072,
HTS018,2017-07-28,PC9c1-O1a,95633,M06,PC9c1-O1a_M06,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,6.3e-08,M,41,1,2017-07-27 22:31:34,41,0.0243902439024,0.334946793085,0.0229052978137,0.129588021015,,0.00606741529305,
HTS018,2017-07-28,PC9c1-O1a,95633,L06,PC9c1-O1a_L06,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,6.3e-08,M,34,0,2017-07-27 22:31:34,34,0.0,0.297567319938,0.0203491068538,0.0835295070435,,0.0147098379837,
HTS018,2017-07-28,PC9c1-O1a,95633,K06,PC9c1-O1a_K06,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,6.3e-08,M,40,0,2017-07-27 22:31:34,40,0.0,0.285836655722,0.0195469067343,0.0144887011716,,0.0484145947492,
HTS018,2017-07-28,PC9c1-O1a,95633,J06,PC9c1-O1a_J06,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,6.3e-08,M,39,0,2017-07-27 22:31:34,39,0.0,0.248490170888,0.0169929716764,-0.0640276313063,,0.116895750192,
HTS018,2017-07-28,PC9c1-O1a,95633,I06,PC9c1-O1a_I06,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,6.3e-08,M,48,0,2017-07-27 22:31:34,48,0.0,0.207636382848,0.0141991900931,0.0263711205381,,0.240616958705,
HTS018,2017-07-28,PC9c1-O1a,95633,H06,PC9c1-O1a_H06,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,6.2e-09,M,43,0,2017-07-27 22:31:34,43,0.0,0.87612695069,0.059913840474,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G06,PC9c1-O1a_G06,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,6.2e-09,M,41,0,2017-07-27 22:31:34,41,0.0,0.52220104552,0.0357106582694,0.266022675924,,0.0157981327958,0.033728495756
HTS018,2017-07-28,PC9c1-O1a,95633,F06,PC9c1-O1a_F06,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,6.2e-09,M,33,0,2017-07-27 22:31:34,33,0.0,0.65915562546,0.0450762814227,0.0953479802986,,0.292156524419,0.345999528353
HTS018,2017-07-28,PC9c1-O1a,95633,E06,PC9c1-O1a_E06,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,6.2e-09,M,47,0,2017-07-27 22:31:34,47,0.0,0.552147626626,0.0377585517643,0.0668348938938,,0.313450031937,0.466933176088
HTS018,2017-07-28,PC9c1-O1a,95633,D06,PC9c1-O1a_D06,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,6.2e-09,M,47,0,2017-07-27 22:31:34,47,0.0,0.431811382502,0.029529371589,0.0559810451033,,0.302910109029,0.441999771967
HTS018,2017-07-28,PC9c1-O1a,95633,C06,PC9c1-O1a_C06,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,6.2e-09,M,43,0,2017-07-27 22:31:34,43,0.0,0.379052994643,0.0259214953202,-0.0794464914975,,0.674025671681,0.785280103907
HTS018,2017-07-28,PC9c1-O1a,95633,B06,PC9c1-O1a_B06,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,6.2e-09,M,37,0,2017-07-27 22:31:34,37,0.0,0.341650633126,0.0233637391417,0.0384274572998,,1.69488023293,1.38549101983
HTS018,2017-07-28,PC9c1-O1a,95633,B07,PC9c1-O1a_B07,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,1.6e-09,M,49,0,2017-07-27 22:31:34,49,0.0,0.353201334168,0.0241536325003,0.0466910037679,,1.96030280822,1.8248744806
HTS018,2017-07-28,PC9c1-O1a,95633,C07,PC9c1-O1a_C07,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,1.6e-09,M,41,0,2017-07-27 22:31:34,41,0.0,0.331704068251,0.0226835444499,-0.0164784658769,,0.373092953755,0.264230488954
HTS018,2017-07-28,PC9c1-O1a,95633,D07,PC9c1-O1a_D07,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,1.6e-09,M,44,1,2017-07-27 22:31:34,44,0.0227272727273,0.423713196203,0.028975578053,0.0895088474144,,0.275237842267,0.387117680469
HTS018,2017-07-28,PC9c1-O1a,95633,E07,PC9c1-O1a_E07,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,1.6e-09,M,40,0,2017-07-27 22:31:34,40,0.0,0.592479296242,0.0405166283394,0.058772047909,,0.499373707578,0.685776502364
HTS018,2017-07-28,PC9c1-O1a,95633,F07,PC9c1-O1a_F07,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,1.6e-09,M,42,0,2017-07-27 22:31:34,42,0.0,0.837812862641,0.0572937359818,-0.0439754421523,,4.73624404606,2.49373427459
HTS018,2017-07-28,PC9c1-O1a,95633,G07,PC9c1-O1a_G07,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,1.6e-09,M,55,0,2017-07-27 22:31:34,55,0.0,0.834037647767,0.0570355683481,-0.00472221305775,,1.15291597183,0.610061739167
HTS018,2017-07-28,PC9c1-O1a,95633,H07,PC9c1-O1a_H07,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,1.6e-09,M,26,0,2017-07-27 22:31:34,26,0.0,0.921801238918,0.0630372714066,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I07,PC9c1-O1a_I07,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,1.6e-08,M,39,0,2017-07-27 22:31:34,39,0.0,0.315505987136,0.0215758405411,-0.091378462486,,1.20781967361,
HTS018,2017-07-28,PC9c1-O1a,95633,J07,PC9c1-O1a_J07,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,1.6e-08,M,39,0,2017-07-27 22:31:34,39,0.0,0.275602836823,0.0188470682093,-0.0989284490839,,0.174532104158,
HTS018,2017-07-28,PC9c1-O1a,95633,K07,PC9c1-O1a_K07,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,1.6e-08,M,44,0,2017-07-27 22:31:34,44,0.0,0.259851505202,0.017769915213,0.0277938816176,,0.0332950597569,
HTS018,2017-07-28,PC9c1-O1a,95633,L07,PC9c1-O1a_L07,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,1.6e-08,M,44,0,2017-07-27 22:31:34,44,0.0,0.321404064293,0.0219791798672,0.0436025583468,,0.0202325751569,
HTS018,2017-07-28,PC9c1-O1a,95633,M07,PC9c1-O1a_M07,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,1.6e-08,M,37,0,2017-07-27 22:31:34,37,0.0,0.406944800373,0.0278288732381,0.0379769926951,,0.0146805641931,
HTS018,2017-07-28,PC9c1-O1a,95633,N07,PC9c1-O1a_N07,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,1.6e-08,M,22,0,2017-07-27 22:31:34,22,0.0,0.345325771367,0.0236150630465,0.119480372444,,0.00177548746344,
HTS018,2017-07-28,PC9c1-O1a,95633,O07,PC9c1-O1a_O07,PC9c1,-16.5,osimertinib,0.0,M,everolimus,1.6e-08,M,35,0,2017-07-27 22:31:34,35,0.0,0.516641631506,0.0353304783832,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O08,PC9c1-O1a_O08,PC9c1,-16.5,osimertinib,0.0,M,everolimus,3.9e-09,M,26,0,2017-07-27 22:31:34,26,0.0,0.586748391503,0.0401247210798,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N08,PC9c1-O1a_N08,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,3.9e-09,M,44,0,2017-07-27 22:31:34,44,0.0,0.411754253057,0.0281577671053,0.116124726511,,0.00398435940905,
HTS018,2017-07-28,PC9c1-O1a,95633,M08,PC9c1-O1a_M08,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,3.9e-09,M,38,0,2017-07-27 22:31:34,38,0.0,0.343775515809,0.0235090489989,0.161520864714,,0.00678992830052,
HTS018,2017-07-28,PC9c1-O1a,95633,L08,PC9c1-O1a_L08,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,3.9e-09,M,48,1,2017-07-27 22:31:34,48,0.0208333333333,0.354694066822,0.0242557128506,0.0598428881221,,0.0309558872485,
HTS018,2017-07-28,PC9c1-O1a,95633,K08,PC9c1-O1a_K08,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,3.9e-09,M,48,0,2017-07-27 22:31:34,48,0.0,0.259882512094,0.0177720356157,0.0667955133444,,0.0333103977771,
HTS018,2017-07-28,PC9c1-O1a,95633,J08,PC9c1-O1a_J08,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,3.9e-09,M,57,0,2017-07-27 22:31:34,57,0.0,0.277207229242,0.0189567843998,-0.0765586432511,,0.178578081602,
HTS018,2017-07-28,PC9c1-O1a,95633,I08,PC9c1-O1a_I08,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,3.9e-09,M,36,0,2017-07-27 22:31:34,36,0.0,0.223349747917,0.015273746751,0.0311912270264,,0.313826846557,
HTS018,2017-07-28,PC9c1-O1a,95633,H08,PC9c1-O1a_H08,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,3.9e-10,M,46,0,2017-07-27 22:31:34,46,0.0,0.864628885889,0.0591275466388,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G08,PC9c1-O1a_G08,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,3.9e-10,M,58,0,2017-07-27 22:31:34,58,0.0,0.755241737854,0.0516471191367,0.0226375381653,,0.278309848611,0.2300360389
HTS018,2017-07-28,PC9c1-O1a,95633,F08,PC9c1-O1a_F08,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,3.9e-10,M,44,0,2017-07-27 22:31:34,44,0.0,0.686297444003,0.0469323715534,0.0583042504575,,0.403834084727,0.434717076987
HTS018,2017-07-28,PC9c1-O1a,95633,E08,PC9c1-O1a_E08,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,3.9e-10,M,53,0,2017-07-27 22:31:34,53,0.0,0.592880628083,0.040544073371,0.0179785250116,,0.501022141986,0.685854003398
HTS018,2017-07-28,PC9c1-O1a,95633,D08,PC9c1-O1a_D08,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,3.9e-10,M,38,0,2017-07-27 22:31:34,38,0.0,0.499302923903,0.0341447728636,-0.0179121586796,,0.657187976534,0.997466158886
HTS018,2017-07-28,PC9c1-O1a,95633,C08,PC9c1-O1a_C08,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,3.9e-10,M,49,0,2017-07-27 22:31:34,49,0.0,0.378561813825,0.0258879059767,-0.0828872693817,,0.669767305207,0.768684494169
HTS018,2017-07-28,PC9c1-O1a,95633,B08,PC9c1-O1a_B08,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,3.9e-10,M,35,0,2017-07-27 22:31:34,35,0.0,0.289146037236,0.0197732184074,0.0859440060698,,0.845031457466,0.160840994588
HTS018,2017-07-28,PC9c1-O1a,95633,B09,PC9c1-O1a_B09,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,9.8e-11,M,35,0,2017-07-27 22:31:34,35,0.0,0.393215095512,0.0268899689548,0.101511498998,,3.19668373948,3.983763624
HTS018,2017-07-28,PC9c1-O1a,95633,C09,PC9c1-O1a_C09,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,9.8e-11,M,36,0,2017-07-27 22:31:34,36,0.0,0.414755142105,0.0283629825567,-0.0247739547436,,1.0319452442,1.40362571108
HTS018,2017-07-28,PC9c1-O1a,95633,D09,PC9c1-O1a_D09,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,9.8e-11,M,43,0,2017-07-27 22:31:34,43,0.0,0.457580994347,0.0312916235229,0.177351385646,,0.407457947142,0.606664476491
HTS018,2017-07-28,PC9c1-O1a,95633,E09,PC9c1-O1a_E09,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,9.8e-11,M,41,0,2017-07-27 22:31:34,41,0.0,0.604634524967,0.0413478622538,0.201060731224,,0.575983189303,0.769764237009
HTS018,2017-07-28,PC9c1-O1a,95633,F09,PC9c1-O1a_F09,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,9.8e-11,M,29,0,2017-07-27 22:31:34,29,0.0,0.871386302972,0.0595896518266,0.110709242195,,10.1888742271,4.19522986453
