Unnamed: 0,DIC_0,DIC_1,DIC_2,DIC_3,DIC_4,DIC_5,DelSurf,E0,E0_std,E1,E1_obs,E1_obs_std,E1_std,E2,E2_obs,E2_obs_std,E2_std,E3,E3_obs,E3_obs_std,E3_std,MCMC_BURN,MCMC_SAMPLE,MCMC_converge,R2,VBS,VBS_verr,alpha_lower,alpha_upper,beta_norm,beta_norm_std,beta_obs_norm,beta_obs_norm_std,cell_line,drug1_name,drug2_name,expt,h1,h1_std,h2,h2_std,log_C1,log_C1_std,log_C2,log_C2_std,log_alpha1,log_alpha1_std,log_alpha2,log_alpha2_std,log_c1_lower,log_c1_upper,log_c2_lower,log_c2_upper,log_gamma1,log_gamma1_std,log_gamma2,log_gamma2_std,log_like_mcmc,log_like_pso_finish,log_like_pso_start,max_conc_d1,max_conc_d2,memory_Mb,min_conc_d1,min_conc_d2,model_level,r1,r1_std,r2,r2_std,time
0,15928.114390600002,15692.0170585,15455.8294622,15286.7944477,15144.167579799998,14890.3802436,,0.0357085542169,0.000186040078682,0.0288425,,,0.000171556122449,0.0188825,,,0.000246173469388,0.00269,,,0.01802,100000,100000,0,,,0.0,-7.0,7.0,0.9623468337417062,1.0713957528646227,,,A2058,raf265,trametinib,HTS022_timeavg_rates_sub2.csv,1.0,1.0,1.0,1.0,-9.0,1.0,-9.39794000867,1.0,0.0,0.0,0.0,0.0,-11.408935393,-4.0,-14.214670165,-4.39794000867,1,0,1,0,"(100000000000.0,)",7963.61885096,113315.309408,1e-06,4e-07,568,3.9e-09,6.1e-12,5,0.0,0.0,0.0,0.0,107.003457415
0,17797.8282701,17398.012325,17271.5876199,17026.611075,16811.2057788,16693.931698,-0.00251390858806,0.0357233341924,1.28309821639e-05,0.0296920219221,0.0296920596632,1.07003526931e-05,1.07004106852e-05,0.0370063157232,0.0370062969546,1.39781318709e-05,1.39783335934e-05,0.0293689666121,0.0294188327223,2.44689607635e-05,2.28104160021e-05,100000,100000,1,0.7875367878139999,-0.0333082250131,3.4766856446999995e-13,-7.0,7.0,0.05356302169775261,0.004220225331884437,0.04530169196861995,0.0044618242250613034,A2058,raf265,pd98059,HTS022_timeavg_rates_sub2.csv,0.971307323117,0.0284953107394,0.740091640359,0.0279620023149,-11.3573109504,0.0472079389315,-12.9306196891,0.120920159234,-5.39972939661,0.192809327832,-2.35557874956,0.0551780376677,-11.408935393,-4.0,-14.214670165,-4.39794000867,1,0,1,0,"(8369.9786707716266,)",8880.58207342,30095.7669242,1e-06,4e-07,565,3.9e-09,6.1e-12,5,3.57238685106,0.0018062434142,3.57240764802,0.00181347011399,108.76529193299999
0,18581.9305111,18529.8013607,18459.6660055,18445.2664541,18408.903063,18374.4999333,0.111825580277,0.036088473038800015,1.06872683046e-05,0.0292409766791,0.0299609911126,9.43262856864e-05,5.20683417203e-05,0.0172223020691,0.0210641947519,5.12605151118e-05,4.56941980463e-05,0.016722411181799998,0.0167957122552,4.83590766062e-05,4.85151491572e-05,100000,100000,1,0.877101521393,0.00437094916677,5.344601932730001e-10,-7.0,7.0,0.026496679591362187,0.00357689932371945,0.2841056598653246,0.005440193696808589,A2058,plx4720,selumetinib,HTS022_timeavg_rates_sub2.csv,5.32946973139,0.0807767955388,0.494931596505,0.00220664976772,-5.27140032506,0.010029169055299998,-6.59456676281,0.008852423335879999,3.41958020622,0.0469023692349,0.349163045934,0.0131165384724,-11.1079053973,-3.09691001301,-13.214670165,-3.39794000867,1,0,1,0,"(9230.4417780468466,)",9351.85601381,98868.0881193,8e-06,4e-06,571,7.8e-09,6.100000000000001e-11,5,3.60886222396,0.00151384524405,3.6088716121699993,0.0015176274427699998,109.323786966
0,18511.3655836,18422.307811,18386.7803984,18316.0830479,18239.4222612,17915.5876307,0.206406657169,0.0465868311629,2.12773545396e-05,0.0103385735354,0.0133830719958,7.12144150912e-05,5.69823090178e-05,0.00771591967022,0.013386722660700002,0.000103509779365,8.75176237317e-05,0.0096923781855,0.00993835341907,4.37347305847e-05,4.31629001656e-05,100000,100000,1,0.8597821360200001,0.0314058893785,9.393724720910001e-13,-7.0,7.0,-0.05084672417965291,0.0024084483634654874,0.103744836823874,0.002709860269824916,A375,dabrafenib,selumetinib,HTS022_timeavg_rates_sub2.csv,0.4060419362910001,0.00243878259146,0.431315270409,0.00200553021472,-8.95351716383,0.010448016021,-7.177369108410001,0.0123567650821,0.0618258427202,0.101693902188,6.67431449839,0.272583346235,-12.408935393,-4.39794000867,-13.214670165,-3.39794000867,1,0,1,0,"(8972.1828188308209,)",9182.2971439,74870.47214419999,4e-07,4e-06,568,3.9e-10,6.100000000000001e-11,5,4.6587158711,0.0030332399493,4.65865337666,0.00307134532227,109.83606353200001
0,18948.0980616,18904.990382,18763.333454900006,18743.8445068,18709.204543400007,18651.3701505,0.037962877197,0.036067607333699986,1.15322733468e-05,0.0295442937923,0.0300580593471,8.09890331532e-05,4.50638964551e-05,0.0381685342473,0.0378973971146,3.39442367551e-05,2.07880241822e-05,0.0281001495606,0.0281962399971,3.565967670699999e-05,2.98762483925e-05,100000,100000,1,0.564912833571,1.0984906546199999e-07,2.87701903913e-12,-7.0,7.0,0.2213820051013628,0.009608311650218202,0.30981021437077455,0.018632105256347824,A2058,plx4720,pd98059,HTS022_timeavg_rates_sub2.csv,5.08575359444,0.119561134258,0.121643312535,0.006005824580100001,-5.30692349554,0.0115330647431,-13.2146912257,0.273246525176,5.37497548751,1.19279342159,0.250775281723,0.0134511819454,-11.1079053973,-3.09691001301,-14.214670165,-4.39794000867,1,0,1,0,"(9361.8426645881518,)",9570.94934833,126887.571683,8e-06,4e-07,575,7.8e-09,6.1e-12,5,3.6069027397199993,0.00163439066889,3.60690668831,0.0016246109849,109.910408851
0,18783.243480700006,17993.5249941,15857.334710100002,15379.4714514,15275.1512507,15206.168142200002,0.399547284239,0.046474232137,2.18626288783e-05,0.0250590073235,0.025310101515,2.77469957837e-05,2.52791678504e-05,0.007915389104810001,0.00963948046925,5.86831921739e-05,5.41875033528e-05,-0.0205047752473,-0.013074568095,0.000151421410956,0.000107159451127,100000,100000,1,0.964287741395,0.149076027217,6.839213501489999e-15,-7.0,7.0,0.7370595722590549,0.0037225278099956155,0.6166472566214387,0.004864810170892996,A375,raf265,cobimetinib,HTS022_timeavg_rates_sub2.csv,0.35779181589500003,0.00359686767359,0.294037562032,0.00115134900279,-11.3823583473,0.0236248962731,-10.6191127564,0.0173268399949,-1.90909603027,0.0227159674913,-1.44039679026,0.06966321528630001,-11.408935393,-4.0,-13.920818754,-4.09691001301,1,0,1,0,"(7632.728063436919,)",8648.25858674,46665.57125530001,1e-06,8e-07,561,3.9e-09,1.2e-11,5,4.6473770956300005,0.0030999139426700004,4.64735689809,0.00305596486342,108.23222753600001
0,14939.1306618,14319.854778,14139.3691968,13909.0523098,13747.3437804,13394.4677695,0.34321487229000003,0.0467951449695,2.06750332547e-05,0.024545105646700004,0.0246140396649,2.53952210596e-05,2.38925572854e-05,0.006419766411369999,0.016080877255,0.000104342398074,9.66687172316e-05,-0.014903358857,-0.005052957485970001,0.000152758428789,0.000128428890199,100000,100000,1,0.960622148921,0.167771280033,1.07888551214e-11,-7.0,7.0,0.5281219899318162,0.004855635882756453,0.6880787436450214,0.0076051132177847305,A375,raf265,trametinib,HTS022_timeavg_rates_sub2.csv,0.56931917789,0.00985989034397,0.349988796527,0.00106172662902,-10.4044706149,0.0611733050386,-7.83316623733,0.0116856421072,-0.06984207008019999,0.015537597956299998,6.25110546667,0.5361353835379999,-11.408935393,-4.0,-14.214670165,-4.39794000867,1,0,1,0,"(6706.8037828202805,)",7468.70983159,55259.2917238,1e-06,4e-07,566,3.9e-09,6.1e-12,5,4.67961971201,0.00294254675867,4.67974624667,0.00295541329421,105.376670082
0,27950.0084041,27776.7423908,27529.0400139,27376.610402900005,27223.283045,27073.126985000006,0.263331775304,0.0465780179455,2.11430556759e-05,0.0068201902817900005,0.0196537208431,0.000139701330985,0.000123687924014,0.00814546255186,0.013809801605,0.000100156609645,8.46139258033e-05,0.0118507310769,0.0119874989669,3.95718605879e-05,3.98601224514e-05,100000,100000,1,0.827314784937,0.026635275958,3.78402413966e-16,-7.0,7.0,-0.126529568910571,0.002897226052704696,0.055611895965412,0.0034452765721553658,A375,vemurafenib,selumetinib,HTS022_timeavg_rates_sub2.csv,0.21820185214,0.0016881767902,0.419713529599,0.00190007245471,-6.57168312755,0.0228684746386,-7.214187299380001,0.0123901913441,2.25938868603,0.038257814061300015,6.73053632342,0.240785621201,-11.1079053973,-3.09691001301,-13.214670165,-3.39794000867,1,0,1,0,"(13555.783805896655,)",13919.0810817,127268.004128,8e-06,4e-06,597,7.8e-09,6.100000000000001e-11,5,4.65795139104,0.00300111716788,4.65792755974,0.0030241638821,114.048994386
0,11709.9842952,11544.8736705,11460.3694541,11389.8055462,11308.7635747,11133.0794891,-0.0374062828251,0.0464686604618,2.18325727721e-05,0.00968601129506,0.0135248605568,7.79699089482e-05,6.03418627458e-05,0.00994130842542,0.0109115573036,5.45592067243e-05,4.59381201776e-05,0.002688856054510001,0.0082264152175,0.000187699899005,0.00032380295968799995,100000,100000,1,0.94434400219,-0.00339997500618,1.78614109719e-13,-7.0,7.0,0.19022977950367537,0.009017794771426613,0.0755163342231035,0.005530970282621887,A375,dabrafenib,cobimetinib,HTS022_timeavg_rates_sub2.csv,0.394617569377,0.00231865526125,0.335429561957,0.0027754845361700003,-8.763705510980001,0.011395804695700002,-10.7597167535,0.0186238826814,-1.17869966561,0.142632006699,-3.58331923354,0.153924531125,-12.408935393,-4.39794000867,-13.920818754,-4.09691001301,1,0,1,0,"(5601.9028557048468,)",5684.68201698,47022.14702219999,4e-07,8e-07,576,3.9e-10,1.2e-11,5,4.64716602505,0.00309654446318,4.64721790677,0.00309481507406,117.742018664
0,16915.3899333,16800.126958200002,15482.2892187,14431.4448299,14369.2118813,14153.166373700002,0.115490957077,0.0464555769287,2.00273906203e-05,0.024464208862400003,0.0252556524623,2.78792556217e-05,2.30972988441e-05,0.0368040603282,0.0414425593255,0.000146550574118,0.0001645575013,-0.005283443269359999,0.0146831043058,0.0008312799832180003,0.000870475694274,100000,100000,1,0.928228012093,0.028615572412099995,3.17696673547e-16,-7.0,7.0,1.352696750928647,0.0396787889037401,0.4987068785672587,0.03926378682528902,A375,raf265,pd98059,HTS022_timeavg_rates_sub2.csv,0.2643707224,0.00172748028039,0.5338566450810001,0.00698729043741,-11.4011818297,0.00754325329987,-6.46110633413,0.0400564734322,0.14961286772,0.0916370586427,-4.05145486829,0.201646992334,-11.408935393,-4.0,-14.214670165,-4.39794000867,1,0,1,0,"(7105.0218286730851,)",8417.60859586,27793.9142696,1e-06,4e-07,563,3.9e-09,6.1e-12,5,4.6463727184599986,0.00286237966171,4.64638553523,0.00285697671908,118.15490680100001
0,35854.330213,34963.8631226,34103.8748695,33476.0361248,33130.1874133,30443.9917262,0.148277427502,0.046473919609400005,2.12631129393e-05,0.00259121226406,0.015563068766299997,0.000110046282777,9.37151701977e-05,0.00838130980782,0.0136633013824,8.0291934367e-05,6.23821606944e-05,0.0103923785054,0.0102394871775,6.67655275916e-05,2.70905508116e-05,100000,100000,1,0.773066520646,0.0128898057418,5.32207354194e-13,-7.0,7.0,-0.17777313008397194,0.0018632853432182922,0.10435079830597427,0.0033836015901791898,A375,plx4720,selumetinib,HTS022_timeavg_rates_sub2.csv,0.394693050848,0.00148583019924,0.435246292446,0.00156265318434,-6.05235836186,0.00994547211949,-7.220394842210001,0.011313399856399998,5.0421003978400005,0.110051025053,-6.45190883566,0.433151747177,-11.1079053973,-3.09691001301,-13.214670165,-3.39794000867,1,0,1,0,"(15058.041347839757,)",15072.9108152,126284.37892,8e-06,4e-06,565,7.8e-09,6.100000000000001e-11,5,4.64976461792,0.00301797217244,4.6495372606,0.00303691267767,116.08442576700001
0,24272.8706373,24104.142546,24012.7851296,23942.5650533,23869.3071393,23364.877808700006,0.048058574933699985,0.0361348964594,1.13169959388e-05,0.028328317911200007,0.0299304617973,0.000141553104647,3.03883054867e-05,0.014788929403,0.017507094007000002,3.34735996682e-05,2.88196096997e-05,-0.0110508042016,0.00688322688139,0.000489727620125,0.000670615123181,100000,100000,1,0.893659761083,5.63051149515e-08,5.31936068605e-09,-7.0,7.0,1.2105206354121432,0.03156444320273866,0.5703231582339027,0.026443419706803566,A2058,plx4720,cobimetinib,HTS022_timeavg_rates_sub2.csv,8.65150894339,0.417770712144,0.407867457976,0.00130494315174,-5.16487511626,0.00441080781643,-8.14631565807,0.00741061645766,-1.8589691587,0.034757217904800006,0.437635968102,0.0140555560423,-11.1079053973,-3.09691001301,-13.920818754,-4.09691001301,1,0,1,0,"(11683.17851033753,)",12207.6350195,228679.940284,8e-06,8e-07,575,7.8e-09,1.2e-11,5,3.6134924385,0.0015932827626800002,3.61351140847,0.00158065710659,138.01105593399998
0,19115.636074,18941.3058129,18746.5418887,18614.5264755,18484.5182438,17910.0511467,0.0413059547496,0.0360265977002,1.0182865799e-05,0.0286949718272,0.0301041170528,7.13285889569e-05,5.75184174748e-05,0.0169712629047,0.0200908584701,4.25438180444e-05,3.71009914221e-05,0.0223357878589,0.0210060829959,4.15711373554e-05,3.71869421624e-05,100000,100000,1,0.8841406460250001,-1.6840616861499999e-09,2.0878085255e-10,-7.0,7.0,-0.281523521458508,0.0024058164729074726,-0.05743219769003817,0.003624735805556732,A2058,plx4720,trametinib,HTS022_timeavg_rates_sub2.csv,4.59248045285,0.0642404973292,0.574122717453,0.00243039197951,-5.23268585422,0.0040719702928,-7.63160294966,0.00661263792046,6.01678405781,0.504370385988,-3.79549329,1.86805142371,-11.1079053973,-3.09691001301,-14.214670165,-4.39794000867,1,0,1,0,"(8975.9963296712776,)",9274.54171887,105460.253773,8e-06,4e-07,565,7.8e-09,6.1e-12,5,3.60337507746,0.00146234201042,3.60335678836,0.00144845447863,133.987824166
0,27331.5025673,27073.9679903,26795.04718,26207.7440168,25912.690426700006,25209.1068866,-0.0283046888826,0.022250322523500003,1.67361805979e-05,0.00278911799633,0.005750209360239999,5.16512576694e-05,4.01872646049e-05,0.0008786979986900001,0.00169515537395,2.15007032099e-05,1.73745981996e-05,0.0010954974586,0.0011571797261,1.80637611005e-05,7.3267057959600005e-06,100000,100000,1,0.923370382745,7.36538074817e-05,1.9884659022999998e-13,-7.0,7.0,-0.01014426674295726,0.0008747448940501562,0.026172282810250823,0.0013873967019731785,SKMEL28,vemurafenib,cobimetinib,HTS022_timeavg_rates_sub2.csv,0.416966780433,0.0022527206197600004,0.405192371834,0.0017225132715299998,-6.8861055799,0.0128379105538,-9.55449607241,0.0111432494669,1.83703249227,0.034997823990300006,-6.1672123689400005,0.6483290336909999,-11.1079053973,-3.09691001301,-13.920818754,-4.09691001301,1,0,1,0,"(12504.158372138067,)",11613.650915,47170.89232869999,8e-06,8e-07,559,7.8e-09,1.2e-11,5,2.22560186914,0.0023860621759000003,2.22544249279,0.00240253930003,108.398861937
0,17704.121863900004,17372.329969799994,17291.81484,16640.005710799996,16405.8061432,14301.3489621,0.0597139351019,0.0465169519895,2.04542012316e-05,0.0102736286118,0.0142902267734,5.64084413036e-05,3.66498413762e-05,0.0367888958998,0.0409234480708,0.000130676707684,0.000145904512312,-0.0168898362836,0.0113093817541,0.0005372084279309999,0.0007240750145910001,100000,100000,1,0.930337015003,0.0126466384941,9.68202473693e-14,-7.0,7.0,0.7494750029494617,0.020060797609391546,0.09249605721064125,0.016779083264575674,A375,dabrafenib,pd98059,HTS022_timeavg_rates_sub2.csv,0.3736043352040001,0.00162768470207,0.588630434326,0.00436220149061,-8.81856981855,0.0106215970897,-6.620924520959999,0.030933307664,5.37391437253,0.13321426412,-2.8329011058599995,0.0353550548264,-12.408935393,-4.39794000867,-14.214670165,-4.39794000867,1,0,1,0,"(6861.9674404050211,)",6753.85997527,29849.188225200003,4e-07,4e-07,572,3.9e-10,6.1e-12,5,4.657731115940001,0.00294047474071,4.6572866527,0.002952648146610001,132.903080034
